fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
2015-10-28,1338350,N,ES,V,22,2014-10-21,0,12,1,NaN,1,A,S,N,NaN,KHE,N,1,28,MADRID,1,151829.76,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,1338205,N,ES,V,22,2014-10-21,0,12,1,NaN,1,I,S,N,NaN,KHE,N,1,28,MADRID,0,196321.98,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,1352057,N,ES,V,23,2014-11-11,0,11,1,NaN,1,I,S,N,NaN,KHE,N,1,37,SALAMANCA,0,89775,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,1327152,N,ES,V,21,2014-10-07,0,12,1,NaN,1,I,S,N,NaN,KHE,N,1,28,MADRID,0,258579.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,1313774,N,ES,H,24,2014-09-23,0,13,1,NaN,1,I,S,N,NaN,KHE,N,1,11,CADIZ,1,64849.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,319122,N,ES,V,56,2002-01-21,0,165,1,NaN,1,I,S,N,NaN,KFC,N,1,27,LUGO,0,68184.57,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,314186,N,ES,V,49,2002-01-10,0,165,1,NaN,1,A,S,N,NaN,KFC,N,1,43,TARRAGONA,1,119820.63,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,324857,N,ES,V,61,2002-01-30,0,165,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,136804.8,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,253540,N,ES,H,75,2001-06-14,0,172,1,NaN,1,A,S,N,NaN,KAT,N,1,47,VALLADOLID,1,116333.73,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,445724,N,ES,V,45,2003-11-20,0,143,1,NaN,1,I,S,N,NaN,KFC,N,1,50,ZARAGOZA,0,38387.28,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,383196,N,ES,V,78,2002-09-26,0,157,1,NaN,1,I,S,N,NaN,KFC,N,1,46,VALENCIA,0,163076.88,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,384415,N,ES,H,43,2002-10-07,0,156,1,NaN,1,I,S,N,NaN,KAT,N,1,20,GIPUZKOA,0,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,384517,N,ES,H,94,2002-10-07,0,156,1,NaN,1,I,S,N,NaN,KFC,N,1,28,MADRID,0,427525.71,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,363981,N,ES,V,72,2002-07-09,0,159,1,NaN,1,A,S,N,NaN,KAT,N,1,29,MALAGA,1,57295.08,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,410552,N,ES,V,43,2003-03-10,0,151,1,NaN,1,I,S,N,NaN,KFC,N,1,47,VALLADOLID,0,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,116479,N,ES,H,74,2001-01-27,0,177,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,69056.55,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,122958,N,ES,V,50,1999-02-23,0,200,1,NaN,1,A,S,S,NaN,KAT,N,1,28,MADRID,1,86092.2,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,104082,N,ES,V,61,1998-09-08,0,205,1,NaN,1,A,S,N,NaN,KAT,N,1,15,"CORU?A, A",0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,22180,N,ES,H,57,1995-09-13,0,241,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,65275.71,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,17514,N,ES,V,71,1997-12-05,0,214,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,570960.69,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
2015-10-28,58574,N,ES,V,44,1997-03-03,0,224,1,NaN,1,I,S,N,NaN,KAT,N,1,8,BARCELONA,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,208515,N,ES,V,47,2000-12-07,0,112,1,NaN,1,A,S,N,NaN,KBH,N,1,28,MADRID,1,NaN,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,137173,N,ES,H,42,1999-06-30,0,196,1,NaN,1,I,S,N,NaN,KAT,N,1,41,SEVILLA,0,37551.78,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,136392,N,ES,V,46,1999-06-25,0,196,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,155399.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,168355,N,ES,H,70,2000-03-21,0,187,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,242688.63,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,175695,N,ES,V,37,2000-05-11,0,185,1,NaN,1,A,S,N,NaN,KAY,N,1,50,ZARAGOZA,1,367478.4,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2015-10-28,790310,N,ES,V,49,2008-08-29,0,86,1,NaN,1,I,S,N,NaN,KAT,N,1,29,MALAGA,0,230455.71,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,846349,N,ES,H,38,2009-07-10,0,75,1,NaN,1,A,S,N,NaN,KFC,N,1,9,BURGOS,1,298885.62,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-10-28,755550,N,ES,H,75,2008-04-11,0,90,1,NaN,1,I,S,N,NaN,KFA,N,1,8,BARCELONA,0,116652.54,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,921454,N,ES,V,36,2011-07-25,0,51,1,NaN,1,I,S,N,NaN,KFC,N,1,28,MADRID,0,472368.99,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,912272,N,ES,V,58,2011-05-10,0,53,1,NaN,1,A,S,N,NaN,KAT,N,1,8,BARCELONA,1,186565.35,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-10-28,941176,N,ES,V,37,2011-09-12,0,49,1,NaN,1,A,S,N,NaN,KHE,N,1,32,OURENSE,1,74115.3,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,929958,N,ES,V,24,2011-08-08,0,50,1,NaN,1,A,S,N,NaN,KHD,N,1,47,VALLADOLID,0,174355.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,848785,N,ES,H,66,2009-08-10,0,72,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,119110.83,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,896680,N,ES,H,32,2010-11-10,0,59,1,NaN,1,I,S,S,NaN,KHC,N,1,46,VALENCIA,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,892534,N,ES,H,58,2010-09-24,0,61,1,NaN,1,I,S,S,NaN,KHC,N,1,12,CASTELLON,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,466718,N,ES,V,33,2004-03-31,0,139,1,NaN,1,A,S,N,NaN,KFC,N,1,41,SEVILLA,1,67383.69,02 - PARTICULARES,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,514916,N,ES,H,42,2005-01-31,0,129,1,NaN,1,A,S,N,NaN,KFC,N,1,39,CANTABRIA,1,128743.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-10-28,654134,N,ES,V,57,2006-11-05,0,107,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,180180.66,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,661743,N,ES,V,77,2006-12-07,0,106,1,NaN,1,I,S,N,NaN,KAA,N,1,8,BARCELONA,0,227826.57,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,698878,N,ES,V,52,2008-11-27,0,83,1,NaN,1,I,S,N,NaN,KAT,N,1,26,"RIOJA, LA",0,110820.48,02 - PARTICULARES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,645982,N,ES,V,74,2006-10-05,0,108,1,NaN,1,I,S,N,NaN,KAT,N,1,3,ALICANTE,0,30447.21,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1423611,N,ES,H,36,2015-07-31,1,4,1,NaN,1,A,S,N,NaN,KHM,N,1,5,AVILA,1,61196.19,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-11-28,471777,N,ES,V,43,2004-05-03,0,139,1,NaN,1,I,S,N,NaN,KFC,N,1,41,SEVILLA,1,95103.18,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-11-28,436023,N,ES,H,25,2003-09-22,0,65,1,NaN,1,A,S,N,NaN,RED,N,1,28,MADRID,1,77672.25,03 - UNIVERSITARIO,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015-11-28,439195,N,ES,H,48,2003-10-10,0,145,1,NaN,1,A,S,N,NaN,KAF,N,1,41,SEVILLA,1,76196.43,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,454035,N,ES,H,87,2004-01-19,0,142,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,0,224672.94,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,514872,N,ES,H,98,2005-01-31,0,130,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,298879.08,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,513356,N,ES,H,40,2005-01-25,0,130,1,NaN,1,I,S,N,NaN,KEY,N,1,11,CADIZ,0,45244.2,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,487510,N,ES,V,51,2004-08-19,0,135,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,1,62119.26,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2015-11-28,503237,N,ES,V,102,2004-11-22,0,132,1,NaN,1,I,S,N,NaN,KFD,N,1,28,MADRID,0,209405.43,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,361018,N,ES,H,63,2002-05-27,0,162,1,NaN,1,I,S,S,NaN,KAT,N,1,28,MADRID,1,75946.32,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,319575,N,ES,V,84,2002-01-21,0,161,1,NaN,1,A,S,N,NaN,7,N,1,50,ZARAGOZA,0,115964.94,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,319718,N,ES,V,65,2002-01-21,0,166,1,NaN,1,I,S,N,NaN,KFC,N,1,11,CADIZ,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,338339,N,ES,H,45,2002-03-05,0,164,1,NaN,1,I,S,N,NaN,KFC,N,1,28,MADRID,0,182748.03,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,333158,N,ES,H,48,2002-02-21,0,165,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,1,201606.48,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,420527,N,ES,V,50,2003-05-26,0,86,1,NaN,1,I,S,N,NaN,KAM,N,1,8,BARCELONA,0,158274.81,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,388439,N,ES,V,44,2002-10-30,0,157,1,NaN,1,A,S,N,NaN,KFA,N,1,28,MADRID,1,147435.63,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-11-28,390998,N,ES,V,41,2002-11-18,0,156,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,1,93298.32,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,711434,N,ES,H,43,2007-08-14,0,99,1,NaN,1,A,S,N,NaN,KAT,N,1,11,CADIZ,1,69370.17,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,704021,N,ES,H,44,2007-07-18,0,100,1,NaN,1,I,S,N,NaN,KFC,N,1,6,BADAJOZ,0,78219.09,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,697162,N,ES,V,35,2007-06-14,0,101,1,NaN,1,A,S,N,NaN,KFC,N,1,27,LUGO,1,39707.07,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,769165,N,ES,H,72,2008-05-21,0,90,1,NaN,1,I,S,N,NaN,KAT,N,1,29,MALAGA,1,159363.75,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,801412,N,ES,H,80,2008-10-06,0,85,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,739748,N,ES,V,12,2008-01-01,0,94,1,NaN,1,A,S,N,NaN,KFC,N,1,33,ASTURIAS,1,75929.49,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,760808,N,ES,V,80,2008-04-16,0,91,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,87598.98,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,749107,N,ES,V,36,2008-02-19,0,93,1,NaN,1,A,S,N,NaN,KFC,N,1,16,CUENCA,1,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,578751,N,ES,V,62,2005-11-10,0,120,1,NaN,1,A,S,N,NaN,KAT,N,1,14,CORDOBA,1,200469.99,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,576187,N,ES,V,63,2005-10-29,0,121,1,NaN,1,A,S,N,NaN,KFC,N,1,29,MALAGA,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,605539,N,ES,H,84,2006-03-31,0,81,1,NaN,1,A,S,N,NaN,KAE,N,1,46,VALENCIA,1,86453.94,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-11-28,603048,N,ES,H,48,2006-03-16,0,116,1,NaN,1,I,S,N,NaN,KFC,N,1,3,ALICANTE,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,548941,N,ES,V,57,2005-08-16,0,123,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,1,154641.87,01 - TOP,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2015-11-28,546505,N,ES,V,51,2005-08-08,0,123,1,NaN,1,I,S,S,NaN,KFA,N,1,28,MADRID,0,62898.54,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,619733,N,ES,H,40,2006-06-07,0,8,1,NaN,1,A,S,N,NaN,KHL,N,1,28,MADRID,1,137445.87,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,620270,N,ES,V,70,2006-06-09,0,113,1,NaN,1,I,S,N,NaN,KFC,N,1,8,BARCELONA,0,97206.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,636543,N,ES,V,49,2006-08-24,0,111,1,NaN,1,A,S,N,NaN,KCH,N,1,41,SEVILLA,1,74314.38,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-11-28,1447931,N,ES,V,20,2015-09-14,1,2,1,NaN,1,I,S,N,NaN,KHQ,N,1,39,CANTABRIA,1,96649.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1434725,N,ES,H,23,2015-08-12,1,3,1,NaN,1,I,S,N,NaN,KHQ,N,1,46,VALENCIA,0,68836.95,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1435147,N,ES,H,26,2015-08-12,1,3,1,NaN,1,A,S,S,NaN,KHM,N,1,8,BARCELONA,1,326517.78,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-11-28,1439730,N,ES,V,24,2015-08-28,1,3,1,NaN,1,I,S,N,NaN,KHQ,N,1,46,VALENCIA,0,60113.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1439438,N,ES,H,25,2015-08-27,1,3,1,NaN,1,I,S,N,NaN,KHQ,N,1,46,VALENCIA,0,41065.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,54066,N,ES,H,48,1997-01-14,0,201,1,NaN,1,A,S,N,NaN,KAT,N,1,29,MALAGA,1,366278.61,01 - TOP,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,48693,N,ES,V,52,1996-10-30,0,229,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,0,239918.28,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1495372,N,ES,H,20,2015-10-30,1,1,1,NaN,1,A,S,N,NaN,KHQ,N,1,28,MADRID,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1505107,N,ES,H,20,2015-11-16,1,0,1,NaN,NaN,NaN,S,N,NaN,NaN,N,1,46,VALENCIA,0,NaN,NaN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1498484,N,ES,V,20,2015-11-04,1,0,1,NaN,NaN,NaN,S,N,NaN,NaN,N,1,46,VALENCIA,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1452059,N,ES,V,36,2015-09-16,1,2,1,NaN,1,I,S,N,NaN,KHN,N,1,38,SANTA CRUZ DE TENERIFE,0,43382.31,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1474237,N,ES,V,50,2015-10-09,1,1,1,NaN,1,A,S,N,NaN,KHM,N,1,33,ASTURIAS,1,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,220423,N,ES,V,37,2001-02-05,0,177,1,NaN,1,I,S,N,NaN,KAS,N,1,50,ZARAGOZA,0,100531.23,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,289652,N,ES,V,66,2001-11-02,0,169,1,NaN,1,A,S,N,NaN,KAG,N,1,28,MADRID,1,234179.7,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,257174,N,ES,V,69,2001-06-28,0,173,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,70228.14,02 - PARTICULARES,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,279217,N,ES,H,86,2001-10-05,0,169,1,NaN,1,I,S,N,NaN,KAT,N,1,50,ZARAGOZA,0,65115.18,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,272134,N,ES,V,42,2001-09-15,0,170,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,109733.19,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,123739,N,RU,H,62,1999-03-02,0,201,1,NaN,1,I,N,S,NaN,KAT,N,1,NaN,NaN,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,116341,N,ES,V,88,1998-12-23,0,203,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,88695.45,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,97734,N,ES,V,45,1998-05-28,0,210,1,NaN,1,I,S,N,NaN,KFC,N,1,32,OURENSE,0,145111.11,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,107339,N,ES,H,42,1998-10-07,0,216,1,NaN,1,A,S,N,NaN,KAS,N,1,22,HUESCA,0,55218.24,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,104986,N,ES,V,67,1998-09-09,0,206,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,238161.57,01 - TOP,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
2015-11-28,153225,N,ES,V,55,1999-12-16,0,191,1,NaN,1,A,S,N,NaN,KAT,N,1,41,SEVILLA,1,1596755.82,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,159937,N,ES,H,43,2000-02-09,0,189,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,70341.99,02 - PARTICULARES,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
2015-11-28,1233175,N,ES,H,23,2013-12-19,0,23,1,NaN,1,I,S,N,NaN,KHE,N,1,8,BARCELONA,0,80344.68,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,1258730,N,ES,V,37,2014-05-19,0,18,1,NaN,1,A,S,N,NaN,KFC,N,1,39,CANTABRIA,1,68822.82,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-11-28,1269190,N,ES,V,26,2014-07-14,0,16,1,NaN,1,I,S,N,NaN,KHE,N,1,46,VALENCIA,0,26113.62,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
